180.52961459986793|0.005632190815913461|0.0|0.0018052961459986791|5.632190815913462e-08|0.0|3.5904797044730264e+22|7.166045823930727e+20|0.0
149440697090.88794|2978300931.202795|0.0|-593.0290911207179|29783.009312027953|0.0|-3.5385840326714075e+22|-5.5338584837509697e+20|0.0
149636537885.5164|3337796452.319316|0.0|365.3788551640173|29533.964523193157|0.0|-5.189567180161853e+20|-1.6321873401797575e+20|0.0
541.621447176755|3.6150088241416216|0.0|0.003610918325768871|3.609376633325708e-05|0.0|3.5897034582461103e+22|1.4326219204168356e+21|0.0
149322141267.63202|5955675228.366115|0.0|-1185.5582325593327|29773.742971633194|0.0|-3.535180392466845e+22|-1.2908798758357288e+21|0.0
149602469414.84012|6268986274.159996|0.0|-340.6847067627655|29311.898218406797|0.0|-5.4523065779265484e+20|-1.4174204458110693e+20|0.0
1083.236460957872|14.428921139724487|0.0|0.005416150137811169|0.00010813912315582865|0.0|3.5874996006242025e+22|2.14888911948669e+21|0.0
149144389523.53772|8930887971.81906|0.0|-1777.5174409429303|29752.127434529448|0.0|-3.531204689282606e+22|-2.0301015625659407e+21|0.0
149494219902.2873|9180891464.084879|0.0|-1082.4951255282822|29119.05189924883|0.0|-5.629491134159664e+20|-1.1878755692074915e+20|0.0
1805.2638257887352|36.049416907591436|0.0|0.007220273648308631|0.0002162049576786695|0.0|3.58386564638862e+22|2.8651215467395846e+21|0.0
148907508430.99597|11902701348.958263|0.0|-2368.8109254175797|29718.13377139204|0.0|-3.5265136111806537e+22|-2.7693887144476137e+21|0.0
149309378673.62344|12076635081.639591|0.0|-1848.4122866384405|28957.43617554713|0.0|-5.7352035207966333e+20|-9.573283229197135e+19|0.0
2707.5207931535997|72.07836903321339|0.0|0.009022569673648645|0.00036028952125621963|0.0|3.5787996992712324e+22|3.5810329852392254e+21|0.0
148611576541.21408|14869877437.560215|0.0|-2959.3188978188946|29671.760886019507|0.0|-3.5209902313954364e+22|-3.507677948267377e+21|0.0
149046507465.0848|14959353824.05254|0.0|-2628.7120853862816|28827.187424129483|0.0|-5.7809467875795114e+20|-7.335503697184807e+19|0.0
3789.752600813724|126.11603619649804|0.0|0.010822318076601238|0.0005403766716328465|0.0|3.5723004704262898e+22|4.296335875896988e+21|0.0
148256686342.1322|17831179986.396145|0.0|-3548.9019908188|29613.025488359304|0.0|-3.5145447425971533e+22|-4.24426143144091e+21|0.0
148704983919.3002|17832092289.32646|0.0|-3415.235457846079|28727.384652739212|0.0|-5.775572782913664e+20|-5.207444445607763e+19|0.0
5051.632407992394|201.75961674121083|0.0|0.0126187980717867|0.000756435805447128|0.0|3.564367288163886e+22|5.010741575850289e+21|0.0
147842945762.2299|20785375600.484184|0.0|-4137.4057990232795|29541.95614088039|0.0|-3.507112437258837e+22|-4.978656782092018e+21|0.0
148284881151.97934|20697745796.170986|0.0|-4201.027673208482|28656.535068445228|0.0|-5.7254850905049294e+20|-3.2084793758269923e+19|0.0
6492.761261596203|302.6017971141876|0.0|0.014411288536038088|0.0010084218037297676|0.0|3.5550000999239325e+22|5.723960608128469e+21|0.0
147370479254.04123|23731234548.828598|0.0|-4724.665081886447|29458.589483444153|0.0|-3.4986537038401193e+22|-5.710532481293811e+21|0.0
147786880628.3251|23559034024.95316|0.0|-4980.005236542486|28612.882287821732|0.0|-5.6346396083813496e+20|-1.3428126834657466e+19|0.0
8112.668093571847|432.2292961098874|0.0|0.016199068319756434|0.0012962749899569977|0.0|3.5441994680120094e+22|6.435702884365686e+21|0.0
146839428457.44266|26667531319.541912|0.0|-5310.5079659855965|29362.96770713314|0.0|-3.4891570419506837e+22|-6.439642582381005e+21|0.0
147212218341.2915|26418495297.703407|0.0|-5746.622870335867|28594.61272750247|0.0|-5.504242606132629e+20|3.939698015318318e+18|0.0
9910.809749184|594.2214060402902|0.0|0.017981416556121538|0.0016199210993040275|0.0|3.5319665608342714e+22|7.145677888343118e+21|0.0
146249952392.2247|29593045031.6779|0.0|-5894.760652179616|29255.137121359847|0.0|-3.4786444022915277e+22|-7.165735870416971e+21|0.0
146562668399.75272|29278492583.78907|0.0|-6495.499415387926|28599.972860856644|0.0|-5.332215854274402e+20|2.0057982073854566e+19|0.0
11886.571045773488|792.1485317531576|0.0|0.019757612965894872|0.001979271257128675|0.0|3.5183031413853013e+22|7.853594812656153e+21|0.0
145602227090.53168|32506559855.886192|0.0|-6477.2530169303745|29135.148242082938|0.0|-3.467177152450549e+22|-7.888408097909463e+21|0.0
